년,월,연월코드,날짜,분기,분기명,시도,시군구,등록외국인수
2024,2,202402,2024-02-01,1,Q1,경기도,시흥시,37788
2024,3,202403,2024-03-01,1,Q1,경기도,시흥시,38015
2024,4,202404,2024-04-01,2,Q2,경기도,시흥시,38306
2024,5,202405,2024-05-01,2,Q2,경기도,시흥시,38593
2024,6,202406,2024-06-01,2,Q2,경기도,시흥시,38771
2024,7,202407,2024-07-01,3,Q3,경기도,시흥시,39098
2024,8,202408,2024-08-01,3,Q3,경기도,시흥시,39347
2024,9,202409,2024-09-01,3,Q3,경기도,시흥시,39436
2024,10,202410,2024-10-01,4,Q4,경기도,시흥시,39747
2024,11,202411,2024-11-01,4,Q4,경기도,시흥시,40171
2024,12,202412,2024-12-01,4,Q4,경기도,시흥시,40493
2025,1,202501,2025-01-01,1,Q1,경기도,시흥시,40710
2025,2,202502,2025-02-01,1,Q1,경기도,시흥시,41078
2025,3,202503,2025-03-01,1,Q1,경기도,시흥시,41286
2025,4,202504,2025-04-01,2,Q2,경기도,시흥시,41717
2025,5,202505,2025-05-01,2,Q2,경기도,시흥시,41757
2025,6,202506,2025-06-01,2,Q2,경기도,시흥시,41883
2025,7,202507,2025-07-01,3,Q3,경기도,시흥시,41971
2025,8,202508,2025-08-01,3,Q3,경기도,시흥시,42005
2025,9,202509,2025-09-01,3,Q3,경기도,시흥시,42003
2025,10,202510,2025-10-01,4,Q4,경기도,시흥시,42126
2025,11,202511,2025-11-01,4,Q4,경기도,시흥시,42158
2025,12,202512,2025-12-01,4,Q4,경기도,시흥시,42178
2026,1,202601,2026-01-01,1,Q1,경기도,시흥시,42243
2026,2,202602,2026-02-01,1,Q1,경기도,시흥시,42074
2022,1,202201,2022-01-01,1,Q1,경기도,안산시 단원구,34753
2022,2,202202,2022-02-01,1,Q1,경기도,안산시 단원구,34416
2022,3,202203,2022-03-01,1,Q1,경기도,안산시 단원구,34104
2022,4,202204,2022-04-01,2,Q2,경기도,안산시 단원구,33954
2022,5,202205,2022-05-01,2,Q2,경기도,안산시 단원구,33945
2022,6,202206,2022-06-01,2,Q2,경기도,안산시 단원구,33967
2022,7,202207,2022-07-01,3,Q3,경기도,안산시 단원구,34019
2022,8,202208,2022-08-01,3,Q3,경기도,안산시 단원구,34275
2022,9,202209,2022-09-01,3,Q3,경기도,안산시 단원구,34528
2022,10,202210,2022-10-01,4,Q4,경기도,안산시 단원구,34656
2022,11,202211,2022-11-01,4,Q4,경기도,안산시 단원구,34977
2022,12,202212,2022-12-01,4,Q4,경기도,안산시 단원구,35140
2023,1,202301,2023-01-01,1,Q1,경기도,안산시 단원구,35212
2023,2,202302,2023-02-01,1,Q1,경기도,안산시 단원구,35369
2023,3,202303,2023-03-01,1,Q1,경기도,안산시 단원구,35631
2023,4,202304,2023-04-01,2,Q2,경기도,안산시 단원구,35895
2023,5,202305,2023-05-01,2,Q2,경기도,안산시 단원구,36135
2023,6,202306,2023-06-01,2,Q2,경기도,안산시 단원구,36377
2023,7,202307,2023-07-01,3,Q3,경기도,안산시 단원구,36463
2023,8,202308,2023-08-01,3,Q3,경기도,안산시 단원구,36449
2023,9,202309,2023-09-01,3,Q3,경기도,안산시 단원구,36437
2023,10,202310,2023-10-01,4,Q4,경기도,안산시 단원구,36496
2023,11,202311,2023-11-01,4,Q4,경기도,안산시 단원구,36825
2023,12,202312,2023-12-01,4,Q4,경기도,안산시 단원구,36991
2024,1,202401,2024-01-01,1,Q1,경기도,안산시 단원구,37154
2024,2,202402,2024-02-01,1,Q1,경기도,안산시 단원구,37122
2024,3,202403,2024-03-01,1,Q1,경기도,안산시 단원구,37278
2024,4,202404,2024-04-01,2,Q2,경기도,안산시 단원구,37303
2024,5,202405,2024-05-01,2,Q2,경기도,안산시 단원구,37228
2024,6,202406,2024-06-01,2,Q2,경기도,안산시 단원구,37179
2024,7,202407,2024-07-01,3,Q3,경기도,안산시 단원구,37301
2024,8,202408,2024-08-01,3,Q3,경기도,안산시 단원구,37440
2024,9,202409,2024-09-01,3,Q3,경기도,안산시 단원구,37562
2024,10,202410,2024-10-01,4,Q4,경기도,안산시 단원구,37725
2024,11,202411,2024-11-01,4,Q4,경기도,안산시 단원구,38011
2024,12,202412,2024-12-01,4,Q4,경기도,안산시 단원구,38321
2025,1,202501,2025-01-01,1,Q1,경기도,안산시 단원구,38347
2025,2,202502,2025-02-01,1,Q1,경기도,안산시 단원구,38558
2025,3,202503,2025-03-01,1,Q1,경기도,안산시 단원구,38681
2025,4,202504,2025-04-01,2,Q2,경기도,안산시 단원구,38746
2025,5,202505,2025-05-01,2,Q2,경기도,안산시 단원구,38656
2025,6,202506,2025-06-01,2,Q2,경기도,안산시 단원구,38625
2025,7,202507,2025-07-01,3,Q3,경기도,안산시 단원구,38464
2025,8,202508,2025-08-01,3,Q3,경기도,안산시 단원구,38397
2025,9,202509,2025-09-01,3,Q3,경기도,안산시 단원구,38491
2025,10,202510,2025-10-01,4,Q4,경기도,안산시 단원구,38424
2025,11,202511,2025-11-01,4,Q4,경기도,안산시 단원구,38398
2025,12,202512,2025-12-01,4,Q4,경기도,안산시 단원구,38303
2026,1,202601,2026-01-01,1,Q1,경기도,안산시 단원구,38153
2026,2,202602,2026-02-01,1,Q1,경기도,안산시 단원구,37877
2022,1,202201,2022-01-01,1,Q1,경기도,안산시 상록구,12279
2022,2,202202,2022-02-01,1,Q1,경기도,안산시 상록구,12156
2022,3,202203,2022-03-01,1,Q1,경기도,안산시 상록구,12237
2022,4,202204,2022-04-01,2,Q2,경기도,안산시 상록구,12387
2022,5,202205,2022-05-01,2,Q2,경기도,안산시 상록구,12410
2022,6,202206,2022-06-01,2,Q2,경기도,안산시 상록구,12557
2022,7,202207,2022-07-01,3,Q3,경기도,안산시 상록구,12710
2022,8,202208,2022-08-01,3,Q3,경기도,안산시 상록구,12883
2022,9,202209,2022-09-01,3,Q3,경기도,안산시 상록구,13524
2022,10,202210,2022-10-01,4,Q4,경기도,안산시 상록구,13805
2022,11,202211,2022-11-01,4,Q4,경기도,안산시 상록구,13889
2022,12,202212,2022-12-01,4,Q4,경기도,안산시 상록구,13977
2023,1,202301,2023-01-01,1,Q1,경기도,안산시 상록구,14010
2023,2,202302,2023-02-01,1,Q1,경기도,안산시 상록구,14007
2023,3,202303,2023-03-01,1,Q1,경기도,안산시 상록구,14431
2023,4,202304,2023-04-01,2,Q2,경기도,안산시 상록구,14495
2023,5,202305,2023-05-01,2,Q2,경기도,안산시 상록구,14581
2023,6,202306,2023-06-01,2,Q2,경기도,안산시 상록구,14587
2023,7,202307,2023-07-01,3,Q3,경기도,안산시 상록구,14598
2023,8,202308,2023-08-01,3,Q3,경기도,안산시 상록구,14536
2023,9,202309,2023-09-01,3,Q3,경기도,안산시 상록구,14966
2023,10,202310,2023-10-01,4,Q4,경기도,안산시 상록구,15080
2023,11,202311,2023-11-01,4,Q4,경기도,안산시 상록구,15204
2023,12,202312,2023-12-01,4,Q4,경기도,안산시 상록구,15230
2024,1,202401,2024-01-01,1,Q1,경기도,안산시 상록구,15226
2024,2,202402,2024-02-01,1,Q1,경기도,안산시 상록구,15008
2024,3,202403,2024-03-01,1,Q1,경기도,안산시 상록구,15282
2024,4,202404,2024-04-01,2,Q2,경기도,안산시 상록구,15320
2024,5,202405,2024-05-01,2,Q2,경기도,안산시 상록구,15285
2024,6,202406,2024-06-01,2,Q2,경기도,안산시 상록구,15294
2024,7,202407,2024-07-01,3,Q3,경기도,안산시 상록구,15319
2024,8,202408,2024-08-01,3,Q3,경기도,안산시 상록구,15195
2024,9,202409,2024-09-01,3,Q3,경기도,안산시 상록구,15598
2024,10,202410,2024-10-01,4,Q4,경기도,안산시 상록구,15745
2024,11,202411,2024-11-01,4,Q4,경기도,안산시 상록구,15848
2024,12,202412,2024-12-01,4,Q4,경기도,안산시 상록구,15919
2025,1,202501,2025-01-01,1,Q1,경기도,안산시 상록구,15847
2025,2,202502,2025-02-01,1,Q1,경기도,안산시 상록구,15806
2025,3,202503,2025-03-01,1,Q1,경기도,안산시 상록구,16174
2025,4,202504,2025-04-01,2,Q2,경기도,안산시 상록구,16137
2025,5,202505,2025-05-01,2,Q2,경기도,안산시 상록구,16149
2025,6,202506,2025-06-01,2,Q2,경기도,안산시 상록구,16041
2025,7,202507,2025-07-01,3,Q3,경기도,안산시 상록구,15996
2025,8,202508,2025-08-01,3,Q3,경기도,안산시 상록구,15889
2025,9,202509,2025-09-01,3,Q3,경기도,안산시 상록구,16650
2025,10,202510,2025-10-01,4,Q4,경기도,안산시 상록구,16575
2025,11,202511,2025-11-01,4,Q4,경기도,안산시 상록구,16591
2025,12,202512,2025-12-01,4,Q4,경기도,안산시 상록구,16473
2026,1,202601,2026-01-01,1,Q1,경기도,안산시 상록구,16408
2026,2,202602,2026-02-01,1,Q1,경기도,안산시 상록구,16124
2022,1,202201,2022-01-01,1,Q1,경기도,안성시,10873
2022,2,202202,2022-02-01,1,Q1,경기도,안성시,10833
2022,3,202203,2022-03-01,1,Q1,경기도,안성시,10759
2022,4,202204,2022-04-01,2,Q2,경기도,안성시,10897
2022,5,202205,2022-05-01,2,Q2,경기도,안성시,10919
2022,6,202206,2022-06-01,2,Q2,경기도,안성시,10989
2022,7,202207,2022-07-01,3,Q3,경기도,안성시,11088
2022,8,202208,2022-08-01,3,Q3,경기도,안성시,11230
2022,9,202209,2022-09-01,3,Q3,경기도,안성시,11340
2022,10,202210,2022-10-01,4,Q4,경기도,안성시,11486
2022,11,202211,2022-11-01,4,Q4,경기도,안성시,11803
2022,12,202212,2022-12-01,4,Q4,경기도,안성시,12090
2023,1,202301,2023-01-01,1,Q1,경기도,안성시,12172
2023,2,202302,2023-02-01,1,Q1,경기도,안성시,12240
2023,3,202303,2023-03-01,1,Q1,경기도,안성시,12531
2023,4,202304,2023-04-01,2,Q2,경기도,안성시,12606
2023,5,202305,2023-05-01,2,Q2,경기도,안성시,12840
2023,6,202306,2023-06-01,2,Q2,경기도,안성시,12979
2023,7,202307,2023-07-01,3,Q3,경기도,안성시,13089
2023,8,202308,2023-08-01,3,Q3,경기도,안성시,13178
2023,9,202309,2023-09-01,3,Q3,경기도,안성시,13458
2023,10,202310,2023-10-01,4,Q4,경기도,안성시,13643
2023,11,202311,2023-11-01,4,Q4,경기도,안성시,13811
2023,12,202312,2023-12-01,4,Q4,경기도,안성시,13815
2024,1,202401,2024-01-01,1,Q1,경기도,안성시,13927
2024,2,202402,2024-02-01,1,Q1,경기도,안성시,14011
2024,3,202403,2024-03-01,1,Q1,경기도,안성시,14234
2024,4,202404,2024-04-01,2,Q2,경기도,안성시,14312
2024,5,202405,2024-05-01,2,Q2,경기도,안성시,14465
2024,6,202406,2024-06-01,2,Q2,경기도,안성시,14531
2024,7,202407,2024-07-01,3,Q3,경기도,안성시,14655
2024,8,202408,2024-08-01,3,Q3,경기도,안성시,14702
2024,9,202409,2024-09-01,3,Q3,경기도,안성시,14782
2024,10,202410,2024-10-01,4,Q4,경기도,안성시,14841
2024,11,202411,2024-11-01,4,Q4,경기도,안성시,14902
2024,12,202412,2024-12-01,4,Q4,경기도,안성시,14906
2025,1,202501,2025-01-01,1,Q1,경기도,안성시,14866
2025,2,202502,2025-02-01,1,Q1,경기도,안성시,14838
2025,3,202503,2025-03-01,1,Q1,경기도,안성시,14974
2025,4,202504,2025-04-01,2,Q2,경기도,안성시,15009
2025,5,202505,2025-05-01,2,Q2,경기도,안성시,15010
2025,6,202506,2025-06-01,2,Q2,경기도,안성시,15012
2025,7,202507,2025-07-01,3,Q3,경기도,안성시,15079
2025,8,202508,2025-08-01,3,Q3,경기도,안성시,15108
2025,9,202509,2025-09-01,3,Q3,경기도,안성시,15288
2025,10,202510,2025-10-01,4,Q4,경기도,안성시,15299
2025,11,202511,2025-11-01,4,Q4,경기도,안성시,15365
2025,12,202512,2025-12-01,4,Q4,경기도,안성시,15448
2026,1,202601,2026-01-01,1,Q1,경기도,안성시,15544
2026,2,202602,2026-02-01,1,Q1,경기도,안성시,15429
2022,1,202201,2022-01-01,1,Q1,경기도,안양시 동안구,1527
2022,2,202202,2022-02-01,1,Q1,경기도,안양시 동안구,1531
2022,3,202203,2022-03-01,1,Q1,경기도,안양시 동안구,1537
2022,4,202204,2022-04-01,2,Q2,경기도,안양시 동안구,1548
2022,5,202205,2022-05-01,2,Q2,경기도,안양시 동안구,1556
2022,6,202206,2022-06-01,2,Q2,경기도,안양시 동안구,1575
2022,7,202207,2022-07-01,3,Q3,경기도,안양시 동안구,1544
2022,8,202208,2022-08-01,3,Q3,경기도,안양시 동안구,1541
2022,9,202209,2022-09-01,3,Q3,경기도,안양시 동안구,1553
2022,10,202210,2022-10-01,4,Q4,경기도,안양시 동안구,1550
2022,11,202211,2022-11-01,4,Q4,경기도,안양시 동안구,1566
2022,12,202212,2022-12-01,4,Q4,경기도,안양시 동안구,1590
2023,1,202301,2023-01-01,1,Q1,경기도,안양시 동안구,1588
2023,2,202302,2023-02-01,1,Q1,경기도,안양시 동안구,1588
2023,3,202303,2023-03-01,1,Q1,경기도,안양시 동안구,1581
2023,4,202304,2023-04-01,2,Q2,경기도,안양시 동안구,1579
2023,5,202305,2023-05-01,2,Q2,경기도,안양시 동안구,1585
2023,6,202306,2023-06-01,2,Q2,경기도,안양시 동안구,1586
2023,7,202307,2023-07-01,3,Q3,경기도,안양시 동안구,1599
2023,8,202308,2023-08-01,3,Q3,경기도,안양시 동안구,1580
2023,9,202309,2023-09-01,3,Q3,경기도,안양시 동안구,1592
2023,10,202310,2023-10-01,4,Q4,경기도,안양시 동안구,1598
2023,11,202311,2023-11-01,4,Q4,경기도,안양시 동안구,1608
2023,12,202312,2023-12-01,4,Q4,경기도,안양시 동안구,1602
2024,1,202401,2024-01-01,1,Q1,경기도,안양시 동안구,1621
2024,2,202402,2024-02-01,1,Q1,경기도,안양시 동안구,1619
2024,3,202403,2024-03-01,1,Q1,경기도,안양시 동안구,1627
2024,4,202404,2024-04-01,2,Q2,경기도,안양시 동안구,1632
2024,5,202405,2024-05-01,2,Q2,경기도,안양시 동안구,1633
2024,6,202406,2024-06-01,2,Q2,경기도,안양시 동안구,1639
2024,7,202407,2024-07-01,3,Q3,경기도,안양시 동안구,1656
2024,8,202408,2024-08-01,3,Q3,경기도,안양시 동안구,1679
2024,9,202409,2024-09-01,3,Q3,경기도,안양시 동안구,1705
2024,10,202410,2024-10-01,4,Q4,경기도,안양시 동안구,1750
2024,11,202411,2024-11-01,4,Q4,경기도,안양시 동안구,1753
2024,12,202412,2024-12-01,4,Q4,경기도,안양시 동안구,1778
2025,1,202501,2025-01-01,1,Q1,경기도,안양시 동안구,1787
2025,2,202502,2025-02-01,1,Q1,경기도,안양시 동안구,1791
2025,3,202503,2025-03-01,1,Q1,경기도,안양시 동안구,1805
2025,4,202504,2025-04-01,2,Q2,경기도,안양시 동안구,1839
2025,5,202505,2025-05-01,2,Q2,경기도,안양시 동안구,1853
2025,6,202506,2025-06-01,2,Q2,경기도,안양시 동안구,1861
2025,7,202507,2025-07-01,3,Q3,경기도,안양시 동안구,1857
2025,8,202508,2025-08-01,3,Q3,경기도,안양시 동안구,1876
